"scenario","year","variable","value","units","unit"
"1pctCO2-cdr",1814,"hfds",-7.24414029297315e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1815,"hfds",-7.24535108924695e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1816,"hfds",-7.24695894802723e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1817,"hfds",-7.24894718888242e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1818,"hfds",-7.25130000426992e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1819,"hfds",-7.25400240292407e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1820,"hfds",-7.25704015752235e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1821,"hfds",-7.26039975653289e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1822,"hfds",-7.26406835925112e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1823,"hfds",-7.26803375466396e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1824,"hfds",-7.27228432319638e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1825,"hfds",-7.27680900141144e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1826,"hfds",-7.28159724877125e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1827,"hfds",-7.28663901707729e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1828,"hfds",-7.29192472265889e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1829,"hfds",-7.29744521911867e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1830,"hfds",-7.30319177299617e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1831,"hfds",-7.30915604077622e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1832,"hfds",-7.31533004744048e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1833,"hfds",-7.32170616641786e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1834,"hfds",-7.32827710100985e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1835,"hfds",-7.33503586669037e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1836,"hfds",-7.34197577438603e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1837,"hfds",-7.34909041572517e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1838,"hfds",-7.35637364798382e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1839,"hfds",-7.36381958118711e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1840,"hfds",-7.37142256506453e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1841,"hfds",-7.37917717680211e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1842,"hfds",-7.3870782105868e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1843,"hfds",-7.39512066609062e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1844,"hfds",-7.40329973899922e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1845,"hfds",-7.41161081209713e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1846,"hfds",-7.42004944563064e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1847,"hfds",-7.42861136943788e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1848,"hfds",-7.43729247459597e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1849,"hfds",-7.44608880647354e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1850,"hfds",-7.45499655768171e-05,"W/m2","ZJ year-1"
"1pctCO2-cdr",1851,"hfds",-0.38715197899534,"W/m2","ZJ year-1"
"1pctCO2-cdr",1852,"hfds",-1.14120956648938,"W/m2","ZJ year-1"
"1pctCO2-cdr",1853,"hfds",-1.85668412608649,"W/m2","ZJ year-1"
"1pctCO2-cdr",1854,"hfds",-2.52853622619247,"W/m2","ZJ year-1"
"1pctCO2-cdr",1855,"hfds",-3.16123163902658,"W/m2","ZJ year-1"
"1pctCO2-cdr",1856,"hfds",-3.76010315144684,"W/m2","ZJ year-1"
"1pctCO2-cdr",1857,"hfds",-4.32991109178366,"W/m2","ZJ year-1"
"1pctCO2-cdr",1858,"hfds",-4.87462908354839,"W/m2","ZJ year-1"
"1pctCO2-cdr",1859,"hfds",-5.39750705169829,"W/m2","ZJ year-1"
"1pctCO2-cdr",1860,"hfds",-5.90119786616302,"W/m2","ZJ year-1"
"1pctCO2-cdr",1861,"hfds",-6.38787875071942,"W/m2","ZJ year-1"
"1pctCO2-cdr",1862,"hfds",-6.85935163127291,"W/m2","ZJ year-1"
"1pctCO2-cdr",1863,"hfds",-7.31712201617218,"W/m2","ZJ year-1"
"1pctCO2-cdr",1864,"hfds",-7.76245992223272,"W/m2","ZJ year-1"
"1pctCO2-cdr",1865,"hfds",-8.19644675778172,"W/m2","ZJ year-1"
"1pctCO2-cdr",1866,"hfds",-8.62001150225074,"W/m2","ZJ year-1"
"1pctCO2-cdr",1867,"hfds",-9.0339587977329,"W/m2","ZJ year-1"
"1pctCO2-cdr",1868,"hfds",-9.43899093082134,"W/m2","ZJ year-1"
"1pctCO2-cdr",1869,"hfds",-9.83572518075886,"W/m2","ZJ year-1"
"1pctCO2-cdr",1870,"hfds",-10.2247076312229,"W/m2","ZJ year-1"
"1pctCO2-cdr",1871,"hfds",-10.6064242629459,"W/m2","ZJ year-1"
"1pctCO2-cdr",1872,"hfds",-10.9813099386025,"W/m2","ZJ year-1"
"1pctCO2-cdr",1873,"hfds",-11.349755740339,"W/m2","ZJ year-1"
"1pctCO2-cdr",1874,"hfds",-11.7121150090872,"W/m2","ZJ year-1"
"1pctCO2-cdr",1875,"hfds",-12.0687083524841,"W/m2","ZJ year-1"
"1pctCO2-cdr",1876,"hfds",-12.4198278269096,"W/m2","ZJ year-1"
"1pctCO2-cdr",1877,"hfds",-12.7657404531764,"W/m2","ZJ year-1"
"1pctCO2-cdr",1878,"hfds",-13.1066911906676,"W/m2","ZJ year-1"
"1pctCO2-cdr",1879,"hfds",-13.4429054682878,"W/m2","ZJ year-1"
"1pctCO2-cdr",1880,"hfds",-13.7745913503163,"W/m2","ZJ year-1"
"1pctCO2-cdr",1881,"hfds",-14.1019413996011,"W/m2","ZJ year-1"
"1pctCO2-cdr",1882,"hfds",-14.4251342883485,"W/m2","ZJ year-1"
"1pctCO2-cdr",1883,"hfds",-14.7443361972237,"W/m2","ZJ year-1"
"1pctCO2-cdr",1884,"hfds",-15.0597020359522,"W/m2","ZJ year-1"
"1pctCO2-cdr",1885,"hfds",-15.3713765126366,"W/m2","ZJ year-1"
"1pctCO2-cdr",1886,"hfds",-15.6794950742333,"W/m2","ZJ year-1"
"1pctCO2-cdr",1887,"hfds",-15.9841847367952,"W/m2","ZJ year-1"
"1pctCO2-cdr",1888,"hfds",-16.285564820989,"W/m2","ZJ year-1"
"1pctCO2-cdr",1889,"hfds",-16.5837476058733,"W/m2","ZJ year-1"
"1pctCO2-cdr",1890,"hfds",-16.8788389118644,"W/m2","ZJ year-1"
"1pctCO2-cdr",1891,"hfds",-17.170938622126,"W/m2","ZJ year-1"
"1pctCO2-cdr",1892,"hfds",-17.4601411502212,"W/m2","ZJ year-1"
"1pctCO2-cdr",1893,"hfds",-17.7465358607079,"W/m2","ZJ year-1"
"1pctCO2-cdr",1894,"hfds",-18.0302074483931,"W/m2","ZJ year-1"
"1pctCO2-cdr",1895,"hfds",-18.3112362811558,"W/m2","ZJ year-1"
"1pctCO2-cdr",1896,"hfds",-18.5896987105676,"W/m2","ZJ year-1"
"1pctCO2-cdr",1897,"hfds",-18.8656673539716,"W/m2","ZJ year-1"
"1pctCO2-cdr",1898,"hfds",-19.1392113511915,"W/m2","ZJ year-1"
"1pctCO2-cdr",1899,"hfds",-19.4103965986356,"W/m2","ZJ year-1"
"1pctCO2-cdr",1900,"hfds",-19.6792859632058,"W/m2","ZJ year-1"
"1pctCO2-cdr",1901,"hfds",-19.9459394781239,"W/m2","ZJ year-1"
"1pctCO2-cdr",1902,"hfds",-20.2104145225282,"W/m2","ZJ year-1"
"1pctCO2-cdr",1903,"hfds",-20.4727659864728,"W/m2","ZJ year-1"
"1pctCO2-cdr",1904,"hfds",-20.7330464227677,"W/m2","ZJ year-1"
"1pctCO2-cdr",1905,"hfds",-20.9913061869354,"W/m2","ZJ year-1"
"1pctCO2-cdr",1906,"hfds",-21.2475935664117,"W/m2","ZJ year-1"
"1pctCO2-cdr",1907,"hfds",-21.5019548999963,"W/m2","ZJ year-1"
"1pctCO2-cdr",1908,"hfds",-21.7544346884455,"W/m2","ZJ year-1"
"1pctCO2-cdr",1909,"hfds",-22.0050756970065,"W/m2","ZJ year-1"
"1pctCO2-cdr",1910,"hfds",-22.2539190506065,"W/m2","ZJ year-1"
"1pctCO2-cdr",1911,"hfds",-22.5010043223364,"W/m2","ZJ year-1"
"1pctCO2-cdr",1912,"hfds",-22.7463696158033,"W/m2","ZJ year-1"
"1pctCO2-cdr",1913,"hfds",-22.9900516418699,"W/m2","ZJ year-1"
"1pctCO2-cdr",1914,"hfds",-23.2320857902435,"W/m2","ZJ year-1"
"1pctCO2-cdr",1915,"hfds",-23.4725061963385,"W/m2","ZJ year-1"
"1pctCO2-cdr",1916,"hfds",-23.7113458037898,"W/m2","ZJ year-1"
"1pctCO2-cdr",1917,"hfds",-23.9486364229623,"W/m2","ZJ year-1"
"1pctCO2-cdr",1918,"hfds",-24.1844087857685,"W/m2","ZJ year-1"
"1pctCO2-cdr",1919,"hfds",-24.4186925970788,"W/m2","ZJ year-1"
"1pctCO2-cdr",1920,"hfds",-24.6515165829802,"W/m2","ZJ year-1"
"1pctCO2-cdr",1921,"hfds",-24.8829085361217,"W/m2","ZJ year-1"
"1pctCO2-cdr",1922,"hfds",-25.1128953583574,"W/m2","ZJ year-1"
"1pctCO2-cdr",1923,"hfds",-25.3415031008863,"W/m2","ZJ year-1"
"1pctCO2-cdr",1924,"hfds",-25.5687570020662,"W/m2","ZJ year-1"
"1pctCO2-cdr",1925,"hfds",-25.7946815230665,"W/m2","ZJ year-1"
"1pctCO2-cdr",1926,"hfds",-26.0193003815095,"W/m2","ZJ year-1"
"1pctCO2-cdr",1927,"hfds",-26.2426365832408,"W/m2","ZJ year-1"
"1pctCO2-cdr",1928,"hfds",-26.4647124523527,"W/m2","ZJ year-1"
"1pctCO2-cdr",1929,"hfds",-26.6855496595797,"W/m2","ZJ year-1"
"1pctCO2-cdr",1930,"hfds",-26.9051692491729,"W/m2","ZJ year-1"
"1pctCO2-cdr",1931,"hfds",-27.1235916643533,"W/m2","ZJ year-1"
"1pctCO2-cdr",1932,"hfds",-27.3408367714343,"W/m2","ZJ year-1"
"1pctCO2-cdr",1933,"hfds",-27.5569238826997,"W/m2","ZJ year-1"
"1pctCO2-cdr",1934,"hfds",-27.7718717781149,"W/m2","ZJ year-1"
"1pctCO2-cdr",1935,"hfds",-27.9856987259438,"W/m2","ZJ year-1"
"1pctCO2-cdr",1936,"hfds",-28.1984225023382,"W/m2","ZJ year-1"
"1pctCO2-cdr",1937,"hfds",-28.4100604099632,"W/m2","ZJ year-1"
"1pctCO2-cdr",1938,"hfds",-28.6206292957161,"W/m2","ZJ year-1"
"1pctCO2-cdr",1939,"hfds",-28.830145567592,"W/m2","ZJ year-1"
"1pctCO2-cdr",1940,"hfds",-29.0386252107465,"W/m2","ZJ year-1"
"1pctCO2-cdr",1941,"hfds",-29.2460838028033,"W/m2","ZJ year-1"
"1pctCO2-cdr",1942,"hfds",-29.4525365284476,"W/m2","ZJ year-1"
"1pctCO2-cdr",1943,"hfds",-29.6579981933486,"W/m2","ZJ year-1"
"1pctCO2-cdr",1944,"hfds",-29.8624832374466,"W/m2","ZJ year-1"
"1pctCO2-cdr",1945,"hfds",-30.0660057476417,"W/m2","ZJ year-1"
"1pctCO2-cdr",1946,"hfds",-30.2685794699157,"W/m2","ZJ year-1"
"1pctCO2-cdr",1947,"hfds",-30.4702178209189,"W/m2","ZJ year-1"
"1pctCO2-cdr",1948,"hfds",-30.6709338990499,"W/m2","ZJ year-1"
"1pctCO2-cdr",1949,"hfds",-30.8707404950571,"W/m2","ZJ year-1"
"1pctCO2-cdr",1950,"hfds",-31.0696501021845,"W/m2","ZJ year-1"
"1pctCO2-cdr",1951,"hfds",-31.2676749258876,"W/m2","ZJ year-1"
"1pctCO2-cdr",1952,"hfds",-31.4648268931426,"W/m2","ZJ year-1"
"1pctCO2-cdr",1953,"hfds",-31.6611176613656,"W/m2","ZJ year-1"
"1pctCO2-cdr",1954,"hfds",-31.8565586269665,"W/m2","ZJ year-1"
"1pctCO2-cdr",1955,"hfds",-32.0511609335529,"W/m2","ZJ year-1"
"1pctCO2-cdr",1956,"hfds",-32.2449354798025,"W/m2","ZJ year-1"
"1pctCO2-cdr",1957,"hfds",-32.4378929270201,"W/m2","ZJ year-1"
"1pctCO2-cdr",1958,"hfds",-32.6300437063947,"W/m2","ZJ year-1"
"1pctCO2-cdr",1959,"hfds",-32.8213980259711,"W/m2","ZJ year-1"
"1pctCO2-cdr",1960,"hfds",-33.0119658773502,"W/m2","ZJ year-1"
"1pctCO2-cdr",1961,"hfds",-33.2017570421303,"W/m2","ZJ year-1"
"1pctCO2-cdr",1962,"hfds",-33.3907810981014,"W/m2","ZJ year-1"
"1pctCO2-cdr",1963,"hfds",-33.5790474252053,"W/m2","ZJ year-1"
"1pctCO2-cdr",1964,"hfds",-33.766565211271,"W/m2","ZJ year-1"
"1pctCO2-cdr",1965,"hfds",-33.9533434575367,"W/m2","ZJ year-1"
"1pctCO2-cdr",1966,"hfds",-34.1393909839665,"W/m2","ZJ year-1"
"1pctCO2-cdr",1967,"hfds",-34.3247164343738,"W/m2","ZJ year-1"
"1pctCO2-cdr",1968,"hfds",-34.5093282813572,"W/m2","ZJ year-1"
"1pctCO2-cdr",1969,"hfds",-34.6932348310592,"W/m2","ZJ year-1"
"1pctCO2-cdr",1970,"hfds",-34.8764442277554,"W/m2","ZJ year-1"
"1pctCO2-cdr",1971,"hfds",-35.058964458278,"W/m2","ZJ year-1"
"1pctCO2-cdr",1972,"hfds",-35.240803356288,"W/m2","ZJ year-1"
"1pctCO2-cdr",1973,"hfds",-35.4219686063954,"W/m2","ZJ year-1"
"1pctCO2-cdr",1974,"hfds",-35.6024677481377,"W/m2","ZJ year-1"
"1pctCO2-cdr",1975,"hfds",-35.7823081798215,"W/m2","ZJ year-1"
"1pctCO2-cdr",1976,"hfds",-35.961497162234,"W/m2","ZJ year-1"
"1pctCO2-cdr",1977,"hfds",-36.1400418222285,"W/m2","ZJ year-1"
"1pctCO2-cdr",1978,"hfds",-36.3179491561891,"W/m2","ZJ year-1"
"1pctCO2-cdr",1979,"hfds",-36.4952260333818,"W/m2","ZJ year-1"
"1pctCO2-cdr",1980,"hfds",-36.6718791991921,"W/m2","ZJ year-1"
"1pctCO2-cdr",1981,"hfds",-36.8479152782604,"W/m2","ZJ year-1"
"1pctCO2-cdr",1982,"hfds",-37.0233407775105,"W/m2","ZJ year-1"
